SessionID,StudentLevel,Discipline,SessionDate,SessionLengthMin,TotalPrompts,TaskType,AI_AssistanceLevel,FinalOutcome,UsedAgain,SatisfactionRating,HighUsage,Efficiency,Month
SESSION05860,Undergraduate,Psychology,2025-05-21,30.85,9,Writing,3,Assignment Completed,True,3.6,True,0.2917341977309562,5
SESSION05861,High School,Computer Science,2024-08-13,7.53,2,Writing,4,Idea Drafted,False,4.2,False,0.2656042496679947,8
SESSION05862,High School,Business,2024-08-13,22.99,4,Homework Help,5,Assignment Completed,True,4.7,False,0.17398869073510223,8
SESSION05863,Undergraduate,History,2025-03-29,26.92,5,Writing,3,Idea Drafted,True,2.5,True,0.18573551263001484,3
SESSION05864,Undergraduate,Computer Science,2024-12-11,23.72,5,Homework Help,5,Assignment Completed,True,5.0,True,0.21079258010118046,12
SESSION05865,Undergraduate,Psychology,2025-01-03,32.04,15,Writing,4,Idea Drafted,False,4.2,True,0.46816479400749067,1
SESSION05866,Graduate,Math,2024-11-10,8.15,1,Homework Help,5,Idea Drafted,True,3.4,False,0.12269938650306748,11
SESSION05867,Undergraduate,History,2025-05-20,20.56,4,Writing,3,Idea Drafted,True,3.6,False,0.19455252918287938,5
SESSION05868,Undergraduate,History,2025-06-20,7.83,1,Studying,3,Confused,True,4.1,False,0.1277139208173691,6
SESSION05869,Graduate,Computer Science,2024-08-12,30.55,6,Studying,4,Confused,False,5.0,True,0.19639934533551553,8
SESSION05870,Undergraduate,Psychology,2025-03-21,30.89,6,Writing,3,Confused,False,3.8,True,0.19423761735189382,3
SESSION05871,Undergraduate,Psychology,2025-05-30,10.07,2,Coding,3,Confused,False,3.1,False,0.19860973187686196,5
SESSION05872,Undergraduate,Psychology,2024-08-03,16.28,3,Coding,3,Assignment Completed,True,3.3,False,0.18427518427518427,8
SESSION05873,Undergraduate,Computer Science,2024-09-26,6.57,2,Writing,4,Gave Up,False,4.0,False,0.30441400304414,9
SESSION05874,Undergraduate,Business,2024-11-15,35.32,7,Studying,1,Confused,False,1.2,True,0.19818799546998866,11
SESSION05875,Undergraduate,Biology,2025-03-29,23.85,7,Homework Help,2,Assignment Completed,True,1.0,True,0.29350104821802936,3
SESSION05876,Undergraduate,Psychology,2024-09-07,3.1,1,Writing,4,Idea Drafted,False,4.6,False,0.3225806451612903,9
SESSION05877,Undergraduate,Business,2024-07-10,9.4,4,Brainstorming,3,Idea Drafted,True,3.3,False,0.425531914893617,7
SESSION05878,High School,Engineering,2025-06-07,9.7,2,Coding,5,Assignment Completed,True,5.0,False,0.2061855670103093,6
SESSION05879,Undergraduate,Computer Science,2025-04-21,19.44,4,Studying,3,Gave Up,False,2.4,False,0.20576131687242796,4
SESSION05880,Undergraduate,History,2025-04-14,20.69,5,Coding,3,Idea Drafted,True,2.8,True,0.2416626389560174,4
SESSION05881,Undergraduate,Biology,2024-08-13,14.38,3,Writing,3,Assignment Completed,True,3.7,False,0.2086230876216968,8
SESSION05882,Undergraduate,History,2025-01-05,8.33,3,Homework Help,3,Assignment Completed,True,3.3,False,0.36014405762304924,1
SESSION05883,Graduate,Math,2024-07-30,25.03,7,Studying,5,Confused,False,4.9,True,0.2796644027167399,7
SESSION05884,Graduate,Psychology,2024-12-03,4.14,2,Studying,4,Assignment Completed,False,4.2,False,0.48309178743961356,12
SESSION05885,Undergraduate,Math,2024-11-01,20.76,4,Research,4,Assignment Completed,True,4.0,False,0.19267822736030826,11
SESSION05886,Graduate,Business,2025-06-03,18.16,4,Research,3,Idea Drafted,True,2.2,False,0.22026431718061673,6
SESSION05887,Undergraduate,History,2024-07-12,41.4,14,Writing,3,Assignment Completed,True,2.9,True,0.33816425120772947,7
SESSION05888,Undergraduate,History,2024-11-29,20.89,7,Coding,4,Idea Drafted,True,4.4,True,0.3350885591191958,11
SESSION05889,High School,Computer Science,2024-09-30,6.42,1,Homework Help,3,Assignment Completed,True,3.8,False,0.1557632398753894,9
SESSION05890,Undergraduate,Computer Science,2024-11-24,13.11,2,Homework Help,3,Assignment Completed,True,3.0,False,0.15255530129672007,11
SESSION05891,High School,Math,2024-09-08,53.78,24,Coding,4,Assignment Completed,True,3.7,True,0.4462625511342506,9
SESSION05892,Graduate,Computer Science,2024-06-25,12.87,3,Coding,3,Assignment Completed,True,2.0,False,0.23310023310023312,6
SESSION05893,Undergraduate,Psychology,2025-03-15,6.76,1,Writing,5,Idea Drafted,False,4.4,False,0.14792899408284024,3
SESSION05894,High School,Engineering,2025-05-10,12.44,2,Brainstorming,3,Idea Drafted,True,1.2,False,0.1607717041800643,5
SESSION05895,Undergraduate,Computer Science,2024-07-16,24.5,6,Writing,5,Assignment Completed,True,2.8,True,0.24489795918367346,7
SESSION05896,High School,Business,2024-11-04,29.45,6,Writing,2,Idea Drafted,True,1.6,True,0.2037351443123939,11
SESSION05897,Undergraduate,Biology,2025-03-28,110.81,39,Writing,3,Confused,True,3.9,True,0.35195379478386424,3
SESSION05898,High School,History,2025-04-27,21.28,6,Coding,3,Assignment Completed,True,2.7,True,0.2819548872180451,4
SESSION05899,High School,Engineering,2025-02-10,36.64,9,Studying,4,Gave Up,False,4.1,True,0.24563318777292575,2
SESSION05900,Undergraduate,History,2024-09-21,12.53,3,Homework Help,4,Assignment Completed,False,4.1,False,0.23942537909018358,9
SESSION05901,Undergraduate,Biology,2025-06-22,34.73,7,Studying,3,Assignment Completed,True,3.5,True,0.20155485171321627,6
SESSION05902,High School,Business,2025-05-11,9.04,3,Homework Help,4,Idea Drafted,True,4.7,False,0.33185840707964603,5
SESSION05903,Undergraduate,Psychology,2024-12-11,18.47,6,Coding,3,Idea Drafted,False,3.4,True,0.32485110990795885,12
SESSION05904,High School,History,2024-12-18,19.54,6,Studying,5,Idea Drafted,True,5.0,True,0.3070624360286592,12
SESSION05905,Undergraduate,Biology,2024-12-19,37.32,17,Studying,3,Confused,True,2.9,True,0.4555198285101822,12
SESSION05906,High School,Engineering,2024-11-09,11.61,4,Studying,4,Idea Drafted,True,2.5,False,0.34453057708871665,11
SESSION05907,Graduate,Business,2024-11-25,26.72,7,Coding,5,Assignment Completed,True,4.8,True,0.26197604790419166,11
SESSION05908,Undergraduate,Math,2025-06-09,9.56,2,Research,4,Assignment Completed,True,5.0,False,0.20920502092050208,6
SESSION05909,Undergraduate,Computer Science,2025-02-06,26.21,7,Writing,5,Idea Drafted,True,4.5,True,0.26707363601678746,2
SESSION05910,Undergraduate,Math,2024-07-31,9.25,2,Writing,3,Idea Drafted,True,3.5,False,0.21621621621621623,7
SESSION05911,Undergraduate,Biology,2025-02-16,13.33,2,Writing,4,Assignment Completed,True,4.2,False,0.15003750937734434,2
SESSION05912,Undergraduate,Biology,2025-01-18,39.26,9,Writing,4,Assignment Completed,False,4.6,True,0.22924095771777891,1
SESSION05913,Undergraduate,History,2024-09-19,72.32,29,Writing,3,Assignment Completed,True,2.4,True,0.40099557522123896,9
SESSION05914,Undergraduate,Engineering,2024-08-14,25.36,6,Studying,2,Assignment Completed,True,1.8,True,0.23659305993690852,8
SESSION05915,High School,Psychology,2025-04-18,41.52,12,Brainstorming,4,Idea Drafted,True,3.8,True,0.2890173410404624,4
SESSION05916,Undergraduate,Engineering,2024-07-21,6.68,2,Writing,5,Idea Drafted,True,4.3,False,0.29940119760479045,7
SESSION05917,Undergraduate,History,2025-03-16,12.73,2,Coding,2,Confused,False,1.4,False,0.15710919088766692,3
SESSION05918,Undergraduate,Biology,2024-07-02,80.01,29,Studying,3,Assignment Completed,False,1.6,True,0.36245469316335455,7
SESSION05919,High School,History,2025-03-04,19.23,6,Research,5,Confused,False,3.9,True,0.31201248049922,3
SESSION05920,Undergraduate,Math,2024-08-25,19.75,5,Studying,2,Assignment Completed,True,2.4,True,0.25316455696202533,8
SESSION05921,High School,Business,2025-02-11,8.73,3,Writing,5,Idea Drafted,True,5.0,False,0.3436426116838488,2
SESSION05922,Graduate,Psychology,2024-07-28,18.03,8,Homework Help,4,Assignment Completed,False,4.9,True,0.4437049362174154,7
SESSION05923,Undergraduate,Business,2024-12-02,13.69,3,Writing,2,Idea Drafted,False,2.0,False,0.21913805697589483,12
SESSION05924,Undergraduate,Psychology,2025-03-16,10.31,2,Coding,5,Assignment Completed,True,5.0,False,0.19398642095053345,3
SESSION05925,Undergraduate,Engineering,2025-06-02,6.91,3,Homework Help,2,Gave Up,False,2.2,False,0.4341534008683068,6
SESSION05926,Undergraduate,Engineering,2025-05-05,12.28,2,Writing,2,Assignment Completed,True,2.0,False,0.16286644951140067,5
SESSION05927,High School,Engineering,2025-03-17,14.78,5,Studying,5,Idea Drafted,False,5.0,True,0.33829499323410017,3
SESSION05928,High School,Business,2025-04-08,5.24,1,Homework Help,5,Assignment Completed,True,5.0,False,0.19083969465648853,4
SESSION05929,Undergraduate,Computer Science,2024-07-22,24.54,7,Writing,4,Assignment Completed,True,4.3,True,0.28524857375713125,7
SESSION05930,Undergraduate,Computer Science,2024-12-23,16.13,4,Coding,3,Idea Drafted,True,3.6,False,0.24798512089274646,12
SESSION05931,Undergraduate,Business,2024-10-17,1.39,1,Coding,4,Assignment Completed,True,4.8,False,0.7194244604316548,10
SESSION05932,High School,Business,2024-11-17,38.28,8,Coding,3,Assignment Completed,True,4.2,True,0.2089864158829676,11
SESSION05933,Undergraduate,Psychology,2025-05-26,5.0,1,Coding,4,Idea Drafted,True,4.6,False,0.2,5
SESSION05934,High School,Business,2025-02-15,24.01,8,Homework Help,4,Assignment Completed,False,3.1,True,0.3331945022907122,2
SESSION05935,Undergraduate,Biology,2024-07-09,20.07,7,Studying,1,Assignment Completed,True,1.0,True,0.3487792725460887,7
SESSION05936,High School,History,2025-05-24,12.17,4,Writing,2,Assignment Completed,True,3.0,False,0.3286770747740345,5
SESSION05937,Graduate,Engineering,2024-08-24,40.07,9,Writing,4,Idea Drafted,True,5.0,True,0.2246069378587472,8
SESSION05938,Undergraduate,Computer Science,2025-02-05,21.91,5,Studying,4,Assignment Completed,True,3.5,True,0.22820629849383842,2
SESSION05939,Undergraduate,Psychology,2025-04-10,34.72,7,Homework Help,5,Assignment Completed,True,5.0,True,0.20161290322580647,4
SESSION05940,Undergraduate,Engineering,2025-01-16,9.8,2,Coding,2,Confused,True,2.0,False,0.2040816326530612,1
SESSION05941,Graduate,Psychology,2024-09-16,7.79,2,Coding,2,Assignment Completed,False,4.1,False,0.25673940949935814,9
SESSION05942,Undergraduate,Computer Science,2024-08-09,18.86,6,Studying,3,Assignment Completed,True,3.3,True,0.3181336161187699,8
SESSION05943,High School,Business,2025-04-24,36.21,17,Homework Help,3,Assignment Completed,True,3.5,True,0.4694835680751174,4
SESSION05944,Undergraduate,History,2024-07-05,7.83,2,Studying,3,Assignment Completed,True,4.3,False,0.2554278416347382,7
SESSION05945,Undergraduate,Psychology,2024-10-04,10.71,3,Coding,4,Confused,False,4.7,False,0.2801120448179272,10
SESSION05946,High School,Biology,2024-09-28,22.19,4,Writing,4,Confused,False,4.7,False,0.18026137899954933,9
SESSION05947,Undergraduate,Psychology,2025-05-17,19.03,4,Writing,4,Idea Drafted,False,3.5,False,0.21019442984760903,5
SESSION05948,Undergraduate,Business,2025-04-08,52.44,25,Writing,5,Gave Up,False,4.6,True,0.4767353165522502,4
SESSION05949,Undergraduate,Biology,2025-01-20,10.59,2,Brainstorming,3,Idea Drafted,True,1.1,False,0.18885741265344666,1
SESSION05950,Graduate,Biology,2025-05-08,16.47,3,Coding,4,Assignment Completed,True,5.0,False,0.18214936247723135,5
SESSION05951,Undergraduate,Business,2024-10-09,18.21,4,Writing,4,Assignment Completed,True,3.5,False,0.21965952773201536,10
SESSION05952,Undergraduate,Math,2024-07-19,18.26,4,Coding,4,Gave Up,True,3.5,False,0.21905805038335158,7
SESSION05953,Undergraduate,Math,2025-02-19,1.31,1,Writing,5,Assignment Completed,True,4.5,False,0.7633587786259541,2
SESSION05954,Undergraduate,History,2024-11-21,29.15,11,Writing,2,Idea Drafted,False,2.9,True,0.37735849056603776,11
SESSION05955,Undergraduate,History,2024-11-23,24.37,10,Writing,3,Assignment Completed,True,3.6,True,0.4103405826836274,11
SESSION05956,Undergraduate,Psychology,2024-08-25,51.72,11,Homework Help,5,Idea Drafted,True,5.0,True,0.21268368136117557,8
SESSION05957,Undergraduate,Engineering,2024-08-21,38.83,12,Writing,1,Assignment Completed,False,1.0,True,0.3090394025238218,8
SESSION05958,Undergraduate,Computer Science,2025-01-30,25.63,8,Homework Help,3,Assignment Completed,True,3.0,True,0.3121342177136169,1
SESSION05959,High School,Biology,2024-07-25,12.39,5,Coding,1,Assignment Completed,True,2.2,True,0.4035512510088781,7
SESSION05960,Undergraduate,Math,2025-05-01,18.34,4,Studying,4,Assignment Completed,True,2.3,False,0.21810250817884405,5
SESSION05961,Graduate,Biology,2025-05-27,14.93,3,Homework Help,4,Confused,True,4.2,False,0.20093770931011387,5
SESSION05962,Graduate,Business,2024-09-10,18.59,5,Studying,2,Idea Drafted,True,2.1,True,0.2689618074233459,9
SESSION05963,Undergraduate,Biology,2025-06-23,27.03,7,Writing,4,Idea Drafted,True,4.8,True,0.2589715131335553,6
SESSION05964,Undergraduate,Computer Science,2024-08-09,12.4,3,Studying,4,Assignment Completed,True,4.2,False,0.24193548387096772,8
SESSION05965,High School,Computer Science,2024-12-04,9.47,2,Studying,4,Confused,False,2.5,False,0.21119324181626187,12
SESSION05966,High School,Business,2024-12-30,38.21,10,Writing,3,Assignment Completed,True,3.7,True,0.26171159382360637,12
SESSION05967,Undergraduate,Engineering,2024-06-29,24.72,8,Studying,4,Idea Drafted,True,4.7,True,0.3236245954692557,6
SESSION05968,Graduate,Math,2025-01-04,31.5,9,Writing,5,Assignment Completed,True,4.8,True,0.2857142857142857,1
SESSION05969,Graduate,History,2024-07-15,19.45,9,Studying,4,Confused,True,4.1,True,0.46272493573264784,7
SESSION05970,Undergraduate,Engineering,2024-11-13,25.56,6,Studying,3,Assignment Completed,True,4.0,True,0.2347417840375587,11
SESSION05971,Undergraduate,Math,2024-11-28,13.59,3,Coding,4,Confused,False,4.0,False,0.22075055187637968,11
SESSION05972,Undergraduate,Biology,2025-01-26,14.57,3,Writing,4,Idea Drafted,True,3.8,False,0.2059025394646534,1
SESSION05973,Undergraduate,Business,2025-06-02,5.29,1,Homework Help,3,Idea Drafted,False,4.9,False,0.1890359168241966,6
SESSION05974,Undergraduate,Business,2024-11-14,30.77,6,Studying,2,Assignment Completed,True,1.8,True,0.19499512512187195,11
SESSION05975,High School,Business,2025-05-16,43.77,14,Homework Help,4,Assignment Completed,False,3.9,True,0.3198537811286269,5
SESSION05976,Undergraduate,Engineering,2024-12-03,22.87,7,Coding,5,Assignment Completed,True,3.2,True,0.30607783121993876,12
SESSION05977,Undergraduate,Computer Science,2025-05-16,2.39,1,Studying,3,Assignment Completed,True,3.3,False,0.41841004184100417,5
SESSION05978,Graduate,History,2025-06-11,8.09,1,Homework Help,3,Confused,True,2.1,False,0.12360939431396786,6
SESSION05979,Undergraduate,Psychology,2024-11-23,17.01,4,Writing,4,Assignment Completed,False,3.6,False,0.23515579071134624,11
SESSION05980,Undergraduate,Psychology,2024-12-19,29.58,9,Writing,5,Idea Drafted,True,5.0,True,0.30425963488843816,12
SESSION05981,Undergraduate,Business,2025-04-12,48.97,14,Studying,4,Idea Drafted,True,4.7,True,0.28588931999183176,4
SESSION05982,Undergraduate,Engineering,2025-05-30,19.08,3,Studying,5,Confused,True,4.7,False,0.15723270440251574,5
SESSION05983,Undergraduate,Math,2025-06-05,22.27,11,Writing,3,Gave Up,True,3.4,True,0.4939380332285586,6
SESSION05984,Undergraduate,Business,2024-07-09,2.23,1,Homework Help,4,Confused,True,4.0,False,0.4484304932735426,7
SESSION05985,High School,Business,2024-11-19,6.99,1,Homework Help,4,Assignment Completed,True,3.9,False,0.14306151645207438,11
SESSION05986,Undergraduate,Psychology,2024-09-22,21.98,5,Homework Help,4,Assignment Completed,True,4.1,True,0.22747952684258416,9
SESSION05987,Graduate,Biology,2025-03-23,25.37,9,Homework Help,3,Gave Up,False,4.3,True,0.35474970437524633,3
SESSION05988,High School,Psychology,2024-11-24,16.5,3,Coding,4,Assignment Completed,True,4.2,False,0.18181818181818182,11
SESSION05989,Undergraduate,Business,2025-06-20,9.63,3,Coding,4,Assignment Completed,False,5.0,False,0.3115264797507788,6
SESSION05990,Graduate,Biology,2024-08-22,15.13,5,Coding,4,Assignment Completed,False,3.6,True,0.33046926635822865,8
SESSION05991,Undergraduate,Psychology,2024-07-26,22.42,4,Homework Help,2,Assignment Completed,True,1.0,False,0.1784121320249777,7
SESSION05992,Undergraduate,Business,2025-01-31,7.63,3,Studying,4,Assignment Completed,False,3.5,False,0.3931847968545216,1
SESSION05993,High School,Math,2025-01-08,20.77,4,Writing,3,Confused,True,4.4,False,0.19258545979778527,1
SESSION05994,High School,Biology,2025-05-02,31.14,6,Homework Help,4,Assignment Completed,True,3.2,True,0.1926782273603083,5
SESSION05995,Undergraduate,Engineering,2024-11-23,11.47,2,Studying,4,Confused,False,3.4,False,0.17436791630340018,11
SESSION05996,Undergraduate,Computer Science,2024-11-11,14.61,5,Coding,3,Assignment Completed,True,1.7,True,0.3422313483915127,11
SESSION05997,Undergraduate,Biology,2024-11-11,3.04,1,Research,3,Assignment Completed,True,3.0,False,0.32894736842105265,11
SESSION05998,Undergraduate,History,2024-07-17,3.44,1,Research,5,Assignment Completed,True,3.8,False,0.29069767441860467,7
SESSION05999,High School,Math,2024-10-19,18.15,5,Writing,1,Idea Drafted,False,2.7,True,0.27548209366391185,10
SESSION06000,High School,Biology,2025-02-04,13.51,3,Homework Help,3,Idea Drafted,True,2.9,False,0.2220577350111029,2
SESSION06001,Graduate,Math,2024-10-13,48.99,15,Coding,4,Assignment Completed,False,5.0,True,0.3061849357011635,10
SESSION06002,Undergraduate,Engineering,2025-04-22,27.29,6,Writing,4,Confused,True,4.4,True,0.21986075485525836,4
SESSION06003,High School,Biology,2025-04-16,45.57,9,Homework Help,4,Confused,True,3.6,True,0.19749835418038184,4
SESSION06004,Undergraduate,Math,2025-04-24,14.31,5,Coding,2,Assignment Completed,True,1.9,True,0.3494060097833683,4
SESSION06005,Undergraduate,Math,2024-09-30,20.52,7,Studying,3,Assignment Completed,True,1.6,True,0.341130604288499,9
SESSION06006,Undergraduate,Business,2024-10-18,51.66,17,Brainstorming,2,Idea Drafted,True,2.5,True,0.32907471931862176,10
SESSION06007,Graduate,Psychology,2025-03-05,21.96,6,Research,4,Idea Drafted,True,3.7,True,0.27322404371584696,3
SESSION06008,Undergraduate,Business,2024-07-08,20.49,7,Writing,2,Confused,False,2.5,True,0.3416300634455832,7
SESSION06009,Graduate,Business,2024-12-12,10.71,2,Studying,2,Idea Drafted,False,1.6,False,0.18674136321195142,12
SESSION06010,Undergraduate,Business,2024-12-08,13.54,3,Research,3,Confused,False,3.2,False,0.22156573116691286,12
SESSION06011,Undergraduate,Math,2024-11-23,6.98,1,Brainstorming,3,Confused,True,2.3,False,0.14326647564469913,11
SESSION06012,Undergraduate,History,2024-09-08,14.32,5,Coding,4,Assignment Completed,True,4.5,True,0.34916201117318435,9
SESSION06013,Graduate,Math,2025-03-16,35.28,14,Studying,4,Assignment Completed,True,3.6,True,0.3968253968253968,3
SESSION06014,Graduate,Biology,2024-10-20,26.64,5,Homework Help,3,Confused,False,2.2,True,0.18768768768768768,10
SESSION06015,Undergraduate,Math,2025-02-13,12.88,2,Writing,4,Idea Drafted,True,3.9,False,0.15527950310559005,2
SESSION06016,Graduate,Biology,2025-04-19,27.82,11,Studying,3,Gave Up,False,3.1,True,0.39539899352983465,4
SESSION06017,High School,Business,2024-09-05,29.41,10,Coding,5,Assignment Completed,True,3.7,True,0.34002040122407345,9
SESSION06018,Graduate,History,2025-03-29,16.85,8,Coding,3,Assignment Completed,False,2.3,True,0.4747774480712166,3
SESSION06019,High School,Computer Science,2024-09-19,2.12,1,Writing,5,Idea Drafted,True,3.7,False,0.4716981132075471,9
SESSION06020,High School,Psychology,2025-01-30,21.75,6,Homework Help,4,Idea Drafted,True,3.5,True,0.27586206896551724,1
SESSION06021,High School,Psychology,2024-12-02,63.31,16,Studying,4,Assignment Completed,True,5.0,True,0.25272468804296316,12
SESSION06022,High School,Business,2024-11-04,29.7,14,Brainstorming,4,Confused,False,2.8,True,0.4713804713804714,11
SESSION06023,Undergraduate,Business,2024-06-27,18.43,7,Studying,4,Assignment Completed,True,4.0,True,0.3798155181768855,6
SESSION06024,Undergraduate,History,2024-10-19,15.67,3,Writing,4,Idea Drafted,False,3.4,False,0.1914486279514997,10
SESSION06025,Graduate,Business,2025-03-02,13.68,2,Writing,3,Assignment Completed,True,3.0,False,0.14619883040935672,3
SESSION06026,Graduate,Computer Science,2025-02-13,10.27,2,Studying,4,Confused,False,5.0,False,0.19474196689386564,2
SESSION06027,High School,Biology,2024-11-17,7.11,2,Writing,4,Assignment Completed,True,5.0,False,0.2812939521800281,11
SESSION06028,Undergraduate,Math,2024-08-27,4.07,1,Homework Help,2,Confused,False,2.0,False,0.24570024570024568,8
SESSION06029,Undergraduate,Computer Science,2024-12-17,36.16,10,Studying,5,Gave Up,True,3.6,True,0.2765486725663717,12
SESSION06030,Undergraduate,Psychology,2024-09-05,4.68,1,Writing,3,Idea Drafted,True,3.3,False,0.2136752136752137,9
SESSION06031,Undergraduate,Psychology,2024-08-13,7.61,2,Brainstorming,4,Idea Drafted,True,3.7,False,0.2628120893561104,8
SESSION06032,Undergraduate,Business,2025-05-18,11.48,3,Research,4,Idea Drafted,False,3.8,False,0.2613240418118467,5
SESSION06033,Graduate,Math,2024-08-28,3.06,1,Coding,5,Assignment Completed,True,5.0,False,0.32679738562091504,8
SESSION06034,Graduate,Biology,2024-11-20,20.79,6,Coding,4,Confused,False,1.9,True,0.28860028860028863,11
SESSION06035,Undergraduate,Business,2024-08-15,26.65,8,Coding,2,Assignment Completed,False,3.9,True,0.300187617260788,8
SESSION06036,Undergraduate,Engineering,2024-12-09,4.08,1,Writing,4,Assignment Completed,True,5.0,False,0.24509803921568626,12
SESSION06037,High School,Math,2025-06-01,21.97,5,Coding,4,Assignment Completed,True,3.9,True,0.2275830678197542,6
SESSION06038,Undergraduate,History,2025-05-13,25.76,5,Studying,3,Assignment Completed,True,2.5,True,0.19409937888198756,5
SESSION06039,Graduate,Psychology,2024-08-08,48.2,18,Brainstorming,4,Assignment Completed,False,3.2,True,0.37344398340248963,8
SESSION06040,High School,Computer Science,2024-07-28,2.73,1,Homework Help,5,Idea Drafted,False,5.0,False,0.3663003663003663,7
SESSION06041,Undergraduate,Computer Science,2024-10-16,8.45,2,Writing,3,Confused,True,2.2,False,0.2366863905325444,10
SESSION06042,Undergraduate,Computer Science,2024-08-20,21.65,5,Writing,4,Assignment Completed,True,4.2,True,0.2309468822170901,8
SESSION06043,High School,Business,2024-10-01,39.95,19,Studying,5,Confused,False,4.5,True,0.47559449311639546,10
SESSION06044,High School,Business,2024-09-16,8.14,1,Research,4,Idea Drafted,True,4.2,False,0.12285012285012284,9
SESSION06045,Undergraduate,History,2025-04-25,5.65,2,Homework Help,2,Assignment Completed,True,3.6,False,0.35398230088495575,4
SESSION06046,High School,Biology,2024-11-30,26.94,10,Homework Help,3,Confused,False,4.3,True,0.3711952487008166,11
SESSION06047,Undergraduate,Business,2025-03-09,16.84,5,Homework Help,3,Assignment Completed,True,3.2,True,0.29691211401425177,3
SESSION06048,High School,Biology,2024-08-16,14.78,5,Writing,3,Assignment Completed,True,3.4,True,0.33829499323410017,8
SESSION06049,High School,Computer Science,2025-06-16,12.72,6,Writing,4,Idea Drafted,True,3.7,True,0.4716981132075471,6
SESSION06050,Graduate,Computer Science,2025-05-11,27.49,7,Homework Help,2,Idea Drafted,True,2.7,True,0.25463805020007274,5
SESSION06051,Undergraduate,Math,2025-04-06,44.95,19,Brainstorming,3,Idea Drafted,True,3.2,True,0.42269187986651835,4
SESSION06052,High School,Computer Science,2024-11-04,10.32,2,Studying,4,Idea Drafted,True,5.0,False,0.19379844961240308,11
SESSION06053,Undergraduate,Computer Science,2025-06-24,6.32,1,Writing,5,Idea Drafted,True,3.9,False,0.1582278481012658,6
SESSION06054,High School,Engineering,2025-03-05,35.29,16,Writing,4,Assignment Completed,True,2.7,True,0.45338622839331255,3
SESSION06055,High School,Psychology,2025-01-25,43.6,9,Research,4,Confused,True,3.6,True,0.20642201834862384,1
SESSION06056,Undergraduate,Psychology,2025-03-21,1.42,1,Studying,2,Idea Drafted,True,2.5,False,0.7042253521126761,3
SESSION06057,High School,Computer Science,2024-10-26,9.21,2,Brainstorming,3,Idea Drafted,True,3.6,False,0.21715526601520085,10
SESSION06058,Graduate,Computer Science,2024-10-05,18.1,8,Coding,4,Idea Drafted,True,4.6,True,0.4419889502762431,10
SESSION06059,Graduate,History,2025-03-12,12.51,2,Writing,5,Assignment Completed,True,4.6,False,0.1598721023181455,3
SESSION06060,Undergraduate,Biology,2024-08-21,29.43,8,Coding,3,Assignment Completed,True,2.6,True,0.27183146449201495,8
SESSION06061,Graduate,History,2024-08-02,49.38,20,Brainstorming,3,Assignment Completed,False,3.1,True,0.4050222762251924,8
SESSION06062,High School,Math,2025-03-14,13.54,4,Research,2,Gave Up,True,2.8,False,0.29542097488921715,3
SESSION06063,Undergraduate,Math,2025-01-09,19.72,4,Writing,4,Idea Drafted,True,4.3,False,0.20283975659229211,1
SESSION06064,High School,Psychology,2025-05-20,6.6,1,Coding,5,Confused,True,5.0,False,0.15151515151515152,5
SESSION06065,Graduate,Biology,2025-01-09,17.13,6,Studying,2,Assignment Completed,True,1.1,True,0.3502626970227671,1
SESSION06066,Undergraduate,Math,2025-02-26,7.42,2,Writing,3,Confused,False,5.0,False,0.2695417789757412,2
SESSION06067,Undergraduate,Engineering,2025-06-03,21.75,6,Studying,3,Assignment Completed,True,2.0,True,0.27586206896551724,6
SESSION06068,Undergraduate,Psychology,2024-07-09,13.25,2,Writing,3,Confused,True,3.7,False,0.1509433962264151,7
SESSION06069,Undergraduate,Biology,2025-01-17,13.87,2,Homework Help,3,Idea Drafted,False,2.9,False,0.14419610670511898,1
SESSION06070,Graduate,Psychology,2025-04-05,18.08,4,Studying,2,Confused,False,3.3,False,0.22123893805309736,4
SESSION06071,Graduate,Engineering,2025-01-01,13.02,5,Coding,5,Assignment Completed,True,4.5,True,0.3840245775729647,1
SESSION06072,Graduate,Psychology,2025-02-09,11.99,2,Studying,3,Idea Drafted,True,2.7,False,0.16680567139282734,2
SESSION06073,Undergraduate,Computer Science,2025-03-17,19.63,4,Studying,5,Assignment Completed,True,5.0,False,0.20376974019358127,3
SESSION06074,Undergraduate,Biology,2025-02-18,14.08,3,Homework Help,5,Gave Up,True,5.0,False,0.21306818181818182,2
SESSION06075,Undergraduate,Business,2024-08-01,7.27,2,Writing,3,Assignment Completed,True,1.8,False,0.27510316368638243,8
SESSION06076,Undergraduate,Computer Science,2025-04-07,27.78,5,Studying,4,Assignment Completed,False,4.3,True,0.17998560115190784,4
SESSION06077,Undergraduate,Biology,2025-02-20,2.2,1,Writing,2,Assignment Completed,False,2.2,False,0.45454545454545453,2
SESSION06078,High School,Engineering,2025-06-20,32.42,11,Studying,3,Idea Drafted,True,3.9,True,0.3392967304133251,6
SESSION06079,Undergraduate,Engineering,2024-11-29,31.58,8,Homework Help,4,Idea Drafted,True,4.3,True,0.253324889170361,11
SESSION06080,Undergraduate,Computer Science,2024-08-20,6.58,1,Research,4,Confused,False,3.9,False,0.1519756838905775,8
SESSION06081,Undergraduate,Engineering,2025-02-27,35.35,8,Studying,4,Assignment Completed,True,3.5,True,0.2263083451202263,2
SESSION06082,Graduate,Engineering,2024-09-25,36.5,9,Brainstorming,3,Idea Drafted,True,2.4,True,0.2465753424657534,9
